SYMBOL,foldChange,log2FoldChange,AveExpr,t,B,PValue,PAdj,FDR,falsePos
ZNF608,28.2651513402573,4.82095251653147,-2.31199376116856,7.00774491692453,1.7714270401135,8.693e-05,1.000e+00,0.00172974020389951,2
PCDH18,55.8954175584603,5.80465810717456,-1.44417022581663,7.00682061722589,1.83849347604441,8.702e-05,1.000e+00,0.00172974020389951,2
WDR62,0.262320867298128,-1.9305955181267,5.58916414838832,-7.00269295101451,1.79624246860873,8.739e-05,1.000e+00,0.00173523086156434,2
RPL39,6.96786495118239,2.80071666237714,5.40140265081849,6.99949990864485,1.79982598409531,8.768e-05,1.000e+00,0.00173904743240152,2
CDC42P6,10.3229443572314,3.36778261639745,3.72290407336078,6.99519969870658,1.89569892092746,8.808e-05,1.000e+00,0.00174489220587273,2
ACTBP12,33.8095029452455,5.07935690130793,0.487293695843512,6.9922107489647,1.94871064983248,8.835e-05,1.000e+00,0.00174836642811605,2
CCDC167,5.22130219829604,2.38440966134165,3.48292138462907,6.99040794726963,1.89720208474557,8.852e-05,1.000e+00,0.0017496822536433,2
GALNT18,0.0712817551156374,-3.81032333011111,2.87895720603215,-6.98785703318594,1.94172056393265,8.876e-05,1.000e+00,0.00175237105939534,2
GUK1,2.83781463208317,1.50478035468793,8.55758141990533,6.98335698907924,1.58018146574922,8.917e-05,1.000e+00,0.00175864661215003,2
H3-3A,3.03732428021421,1.60280094620101,7.43195547993422,6.98191625142297,1.64313239872734,8.931e-05,1.000e+00,0.001759313911563,2
DUSP6,32.9210766889865,5.04093961498651,2.42352647924136,6.97742699276442,1.94459630954565,8.973e-05,1.000e+00,0.00176390737907924,2
PMVK,2.96383045009618,1.56746291869575,6.51866392924466,6.97727136618838,1.6917408096724,8.974e-05,1.000e+00,0.00176390737907924,2
GRK3,0.217588840496334,-2.20032352806678,2.85770686027638,-6.97592204423928,1.9161476770809,8.987e-05,1.000e+00,0.00176441633515027,2
FTLP12,0.0228602920524551,-5.45101235490399,-3.33372845395432,-6.97398111826137,1.72108965087129,9.005e-05,1.000e+00,0.00176472353022159,2
ROR1-AS1,0.00456676650974848,-7.77461125536605,2.3591373767735,-6.97282112478514,1.94278272127841,9.016e-05,1.000e+00,0.00176472353022159,2
CCR3,0.0809556549744531,-3.62672432952298,1.28125961289748,-6.97254309796821,1.94562335778689,9.019e-05,1.000e+00,0.00176472353022159,2
LINC02289,0.0326263271303298,-4.93781960286909,-2.01431961995894,-6.96912391083138,1.75766853451164,9.051e-05,1.000e+00,0.00176907165679428,2
ZNF433-AS1,23.6329800012111,4.56272965233716,-2.19570090466681,6.96465208380697,1.74882390574524,9.094e-05,1.000e+00,0.00177397469482177,2
MRPL18,3.52379625810598,1.81713051168241,6.50969272224865,6.96434916023945,1.67931363619604,9.097e-05,1.000e+00,0.00177397469482177,2
SEPTIN3,0.194787677591947,-2.36002568050246,2.59806589380109,-6.95837966495977,1.90863156372565,9.154e-05,1.000e+00,0.0017816134934716,2
LPL,102.258334700579,6.67607462649819,-0.937556538484754,6.95812252039777,1.81996379584351,9.156e-05,1.000e+00,0.0017816134934716,2
CFAP96,10.6689541424427,3.415346853293,-0.342375011987772,6.95579359715563,1.89422809496127,9.178e-05,1.000e+00,0.00178398373060655,2
GAS7,103.896492842178,6.69900314483883,-0.709865237792381,6.95339459929651,1.83092830218809,9.202e-05,1.000e+00,0.00178649166821879,2
RPL21P62,34.9659698127915,5.12787961508177,-2.13871686652926,6.94678132090768,1.73225192056035,9.266e-05,1.000e+00,0.00179693367950793,2
RPL41,4.60981286969393,2.20470818721771,4.12559478386399,6.94288337083604,1.81141880558528,9.304e-05,1.000e+00,0.00180145299042298,2
ATP5MC2P1,12.3705912822549,3.62884255393973,0.487105718924839,6.94227799542572,1.9080805782856,9.310e-05,1.000e+00,0.00180145299042298,2
RPL17P9,12.7862429299311,3.67652050432804,-0.278605276130539,6.9356666317519,1.87628263185639,9.374e-05,1.000e+00,0.00181093946494922,2
LONP1,0.347062558563257,-1.5267323606303,8.89263932787452,-6.9343142122423,1.50957315799056,9.388e-05,1.000e+00,0.00181093946494922,2
SLC47A2,17.6626526286837,4.14263012229406,2.72837890817975,6.93412293933903,1.88266019639904,9.390e-05,1.000e+00,0.00181093946494922,2
PLCXD1,0.0405107356130775,-4.62555190737433,-2.66555459276411,-6.93030521726536,1.69324834034991,9.427e-05,1.000e+00,0.00181621766081614,2
CHRNA9,304.223053508126,8.24898567196815,0.215023394926205,6.92845305670119,1.83306735373349,9.446e-05,1.000e+00,0.00181775561482381,2
SERPINA1,16.8491745699305,4.07460601133682,-0.0396646419770269,6.9197677621013,1.86800456577287,9.532e-05,1.000e+00,0.00183242249441523,2
HMGN3,8.56930172101392,3.09917764953335,4.8975186728893,6.91746255681835,1.74496715353073,9.556e-05,1.000e+00,0.00183485736534679,2
LINC02185,53.2766704028205,5.7354320169467,-1.86403859890745,6.91498136952521,1.72318431879107,9.581e-05,1.000e+00,0.00183521327964697,2
RPL3P9,5.80246564264718,2.53666607516058,2.87590615597209,6.91451747949074,1.84419710936811,9.585e-05,1.000e+00,0.00183521327964697,2
ARHGAP15,91.129477077477,6.5098458838749,-0.654025593625324,6.91415552182266,1.80289812176181,9.589e-05,1.000e+00,0.00183521327964697,2
SCARF1,0.0472503278176708,-4.40353185114393,1.84475198912666,-6.91238152879436,1.88614826129601,9.607e-05,1.000e+00,0.00183645190394452,2
ARHGAP25,49.1934841764385,5.62039533384895,-1.88874196339817,6.91143934689186,1.71852278411868,9.616e-05,1.000e+00,0.00183645190394452,2
ZDHHC11B,0.0218218280352156,-5.51808422711996,-2.56478861774391,-6.90870452422932,1.69433433579814,9.644e-05,1.000e+00,0.0018381594301394,2
GGT5,0.00851535526304194,-6.8757175638555,0.679584765196855,-6.90848676241292,1.84113094863536,9.646e-05,1.000e+00,0.0018381594301394,2
RPS12P32,60.5192250255216,5.91932160823522,0.434377207849703,6.90673067492808,1.85539173054176,9.664e-05,1.000e+00,0.00183956004186877,2
ARF4P4,25.3476763480503,4.66378159458953,-2.38817160434529,6.90258133683911,1.67531143807606,9.707e-05,1.000e+00,0.00184558122835633,2
SULF2,12.8442556248189,3.68305137769127,2.3387763340048,6.90156820615898,1.85813586690894,9.717e-05,1.000e+00,0.00184558122835633,2
TUBB4BP7,29.5851640551935,4.88680199000767,-1.72122828669301,6.89654739651833,1.73079285324425,9.769e-05,1.000e+00,0.00185336765515755,2
PNMA2,0.202430869193413,-2.30449878787655,5.09916613097739,-6.89541842299778,1.71426021152908,9.780e-05,1.000e+00,0.00185356609697095,2
COX5AP2,17.5145281097954,4.13048021332542,-0.707741653378629,6.89346433243611,1.8109805730784,9.800e-05,1.000e+00,0.00185538177700944,2
PIK3R5,35.1267302268818,5.13449738437079,-1.27490671646869,6.89186406878293,1.75920043396197,9.817e-05,1.000e+00,0.0018565087424639,2
PARVG,35.3204398304211,5.1424314032536,-2.11927650338928,6.88902766809213,1.68339675428799,9.846e-05,1.000e+00,0.00186006491752478,2
LAMB4,55.8674416338129,5.80393585062372,-1.78452353329537,6.88757513338965,1.7037895686534,9.861e-05,1.000e+00,0.00186091023604487,2
MYH14,0.199423843498194,-2.32609018344553,3.0953243408284,-6.88357139792463,1.80868804836749,9.903e-05,1.000e+00,0.00186657751380939,2
SH3BGRL2,34.9720769546931,5.12813157360121,1.48237579785374,6.88265574391448,1.85590321363473,9.913e-05,1.000e+00,0.00186657751380939,2
RAB27B,0.0126727378735702,-6.30212794549229,5.17296197354527,-6.87656331142602,1.75745967264572,9.977e-05,1.000e+00,0.00187540407301934,2
PPIAP36,32.0063179765197,5.0002848129282,-1.09560341411455,6.87515176872005,1.75966460436463,9.992e-05,1.000e+00,0.00187540407301934,2
EPHA3,189.821324820145,7.56849826582237,-0.908755531545415,6.87444024001474,1.72739596507464,9.999e-05,1.000e+00,0.00187540407301934,2
ITGA6,9.64610521156447,3.26994654588402,5.12974079946524,6.87334306207535,1.68386116334617,1.001e-04,1.000e+00,0.00187540407301934,2
RPL3P3,10.1307400351816,3.34066765955856,1.1764177868367,6.8730634797055,1.84625495379143,1.001e-04,1.000e+00,0.00187540407301934,2
BCAM,0.118593644138131,-3.07590140217132,5.04904467845904,-6.87208713314963,1.70205162991444,1.002e-04,1.000e+00,0.00187540407301934,2
DDIT4L,0.00525281721808612,-7.57269290065463,0.182237427223099,-6.8710922435914,1.76553193969968,1.003e-04,1.000e+00,0.00187540407301934,2
LMO2,13.635114839807,3.7692549460846,2.14938633527635,6.86912597258479,1.83019817358089,1.006e-04,1.000e+00,0.00187642332795725,2
MIR23AHG,9.92459343650451,3.31100800309664,5.1403652716408,6.86850159433739,1.6787488725192,1.006e-04,1.000e+00,0.00187642332795725,2
NXNL2,0.0414300338161869,-4.59317919189484,-0.764641434311117,-6.8675540990052,1.76261614208658,1.007e-04,1.000e+00,0.00187642332795725,2
CTSL,0.303542813617165,-1.72002807713143,8.4313922545909,-6.8642899463975,1.45893103442864,1.011e-04,1.000e+00,0.00188091392494175,2
SFN,7.58867385764659,2.92384779260289,3.90505922890784,6.86263979441348,1.74052815051222,1.012e-04,1.000e+00,0.00188220029826871,2
BCAR3,0.259360182604728,-1.94697108317728,7.21631929731572,-6.85091498984774,1.52028118112187,1.025e-04,1.000e+00,0.0019023914615579,2
RPL27,3.43480054065565,1.78022632397441,8.05369036765789,6.85056396820021,1.46037003136839,1.026e-04,1.000e+00,0.0019023914615579,2
RXFP4,0.00652098817644029,-7.26069368075397,0.677710680702552,-6.843592420598,1.77138146061087,1.033e-04,1.000e+00,0.00191447835592117,2
CNN3-DT,11.9691797605365,3.58125238368066,-0.401915125403824,6.8415041662275,1.78067700720114,1.035e-04,1.000e+00,0.0019156399980967,2
DQX1,0.0473259133700459,-4.40122584017496,-1.74868284777098,-6.84021741245171,1.66688383909021,1.037e-04,1.000e+00,0.0019156399980967,2
KRT8P3,2.79123603326007,1.48090412713262,7.74925363933235,6.84003051335637,1.46518041376173,1.037e-04,1.000e+00,0.0019156399980967,2
CD200,23.1904425945576,4.53545844927749,-2.41682365548571,6.83513257727299,1.61458892863613,1.042e-04,1.000e+00,0.0019235950498682,2
PFAS,0.32258594126835,-1.63224452962503,7.47194101013363,-6.83005838388099,1.47807094537959,1.048e-04,1.000e+00,0.00193195225625495,2
PTGS2,48.3077273936978,5.5941820785834,-1.9382262421285,6.82785355569626,1.64152949522132,1.051e-04,1.000e+00,0.00193444519116585,2
CDK15,0.00621852842060293,-7.32921106949613,-0.338250368345442,-6.82384705207834,1.69728190092679,1.055e-04,1.000e+00,0.00194065777356775,2
KDM6A,115.813524121732,6.85565992362089,-0.272181448970043,6.82161239626055,1.73126545181595,1.058e-04,1.000e+00,0.00194323088693162,2
TFDP1P1,0.0507989761186306,-4.29905677079816,-2.61578616649352,-6.81999113544967,1.59345858480635,1.059e-04,1.000e+00,0.00194454162189484,2
TUBAP2,4.81607641488815,2.26785828298333,4.90776656136278,6.81533936328377,1.62352484608622,1.065e-04,1.000e+00,0.0019521399123716,2
EGR1,5.43985836267149,2.44356908858377,8.15289019635085,6.81101348999518,1.41209364126301,1.070e-04,1.000e+00,0.00195608803520089,2
ADCY3,0.290620352311191,-1.78279235561146,6.36824468401488,-6.81030979510015,1.52808295796507,1.070e-04,1.000e+00,0.00195608803520089,2
AURKA,0.261992372338737,-1.93240328522108,7.06523218138756,-6.80841386008358,1.48217165560656,1.072e-04,1.000e+00,0.00195608803520089,2
FAM21FP,0.0552990410551665,-4.17660172698113,-2.88266521384141,-6.8076268337633,1.57058914841758,1.073e-04,1.000e+00,0.00195608803520089,2
PPP1R9A,88.5921008964952,6.46910616493755,-1.04374088892716,6.80637805513473,1.67807208758696,1.075e-04,1.000e+00,0.00195608803520089,2
VLDLR,0.174245185983472,-2.52080929677766,1.88541269683344,-6.80598924974559,1.77040305708442,1.075e-04,1.000e+00,0.00195608803520089,2
MT1G,4.70145590012119,2.23310758543554,5.06061800718234,6.80574388832177,1.60251551289189,1.076e-04,1.000e+00,0.00195608803520089,2
ABCC2,0.00988043162322984,-6.66121021784284,1.80027460751823,-6.80413696427843,1.77205139999711,1.077e-04,1.000e+00,0.00195608803520089,2
RPSAP28,44.3249146191816,5.47004594702425,-1.25789943556298,6.80409748164586,1.67643294406952,1.077e-04,1.000e+00,0.00195608803520089,2
SNORA73B,0.0424309518868161,-4.55873914567388,-1.80111465642276,-6.80309159396645,1.62910409053899,1.079e-04,1.000e+00,0.00195608803520089,2
RPS3AP27,26.3078328801761,4.71742050561874,-2.34822764775161,6.80267517614878,1.59123871813468,1.079e-04,1.000e+00,0.00195608803520089,2
KIF20A,0.313815528448469,-1.6720113523286,6.63137671367241,-6.79981421170929,1.4974983839444,1.082e-04,1.000e+00,0.00196002989240029,2
NAA11,28.6294273796629,4.83942691001044,-2.26899033367981,6.79794475994398,1.59277878335334,1.085e-04,1.000e+00,0.00196190866218577,2
RPLP1,3.38492735503273,1.75912487201042,8.86083167771977,6.79525913043466,1.35018102380495,1.088e-04,1.000e+00,0.00196550195087805,2
LASP1,0.409816590094825,-1.28694970652876,7.66363246707713,-6.79380575185024,1.42260667307694,1.089e-04,1.000e+00,0.00196651921029463,2
LINC00974,82.118967347587,6.35964358044539,-1.56105569288008,6.79139183982205,1.62935588061894,1.092e-04,1.000e+00,0.00196955662921714,2
DNAH11,0.209841719883014,-2.2526265576554,4.95492602503589,-6.78557750841143,1.60117915930751,1.099e-04,1.000e+00,0.0019781225629788,2
HINT1P2,29.5837911909438,4.88673504191176,-2.25522284596417,6.78539501187054,1.58265962380133,1.099e-04,1.000e+00,0.0019781225629788,2
MGST3,3.95909299793224,1.98516995624901,6.55847838507845,6.78350319610964,1.47482253727383,1.101e-04,1.000e+00,0.00197962949322219,2
SLC12A3,109.322782029902,6.77245026870451,-0.933731324867132,6.7827564604094,1.65805252865959,1.102e-04,1.000e+00,0.00197962949322219,2
NSUN2,0.329773879347279,-1.60045096423977,7.02404477736221,-6.78085277158377,1.45012097103914,1.104e-04,1.000e+00,0.001980278060314,2
ADAMTS16,0.0848899350051539,-3.55826267932907,0.120751040556416,-6.78052888772848,1.73209358454867,1.105e-04,1.000e+00,0.001980278060314,2
RPSAP3,14.743283999009,3.8819860088307,-1.03197313179168,6.77956308127723,1.68545701893139,1.106e-04,1.000e+00,0.00198029292320285,2
CROCCP1,0.0322437577077887,-4.95483630352414,-3.1911358733264,-6.77809851376146,1.54825097133507,1.108e-04,1.000e+00,0.00198131433840332,2
POU2F3,0.0076591468409547,-7.02860058662071,-1.46709867530995,-6.77716610982787,1.61874784200632,1.109e-04,1.000e+00,0.00198131433840332,2
NCAPD3,0.350552120209352,-1.51229913431086,6.21830899555566,-6.77358616754918,1.49327658728492,1.113e-04,1.000e+00,0.00198671206583118,2
EPSTI1,44.2300226184678,5.46695407489339,-1.96706210282252,6.7727106587107,1.59052330025018,1.114e-04,1.000e+00,0.00198671206583118,2
FAM83D,0.389978188167778,-1.35853465989241,7.09499072285439,-6.77099282396492,1.43230459928905,1.116e-04,1.000e+00,0.00198833699214739,2
RPRML,0.0229205301058995,-5.44721577865075,0.198376347056199,-6.7667912468984,1.7031411200629,1.121e-04,1.000e+00,0.00199525889409478,2
RPL7AP5,22.5165243018979,4.49291224204751,-1.23590085622878,6.76547070972783,1.65343129646056,1.123e-04,1.000e+00,0.0019960487241318,2
RASGRP2,0.0468646401902336,-4.41535638350339,0.314416970117704,-6.75779564668775,1.70835645677589,1.132e-04,1.000e+00,0.0020104682346291,2
H3C10,3.48751689134209,1.80220020446769,4.45214650581798,6.75465966174006,1.58249587218648,1.136e-04,1.000e+00,0.00201498184646323,2
C3AR1,71.7549805500086,6.16500706835403,-0.846913455381203,6.75380732288232,1.64672914494307,1.137e-04,1.000e+00,0.00201498184646323,2
RSPO1,0.0148396147168516,-6.07440255423806,-1.61040088023797,-6.750144534183,1.58461843353695,1.141e-04,1.000e+00,0.00201909878984586,2
XBP1,3.04280503765979,1.60540189868584,7.89820407493998,6.75001253693543,1.35441279598877,1.142e-04,1.000e+00,0.00201909878984586,2
TLR2,52.5261815522026,5.71496480490955,-1.29798289822395,6.74857710403359,1.61880636454542,1.143e-04,1.000e+00,0.00202016435747647,2
FHIP1A-DT,0.0510455140104008,-4.29207201024506,-3.01324384700769,-6.74523165862332,1.513612177615,1.147e-04,1.000e+00,0.00202537565559863,2
HMGA1P2,0.0838426317628013,-3.57617218697914,0.409138425496312,-6.74194726652049,1.70156750730231,1.151e-04,1.000e+00,0.00202785639944028,2
POLE4,3.19136871141386,1.67417529849459,5.49514393073391,6.74115127190514,1.49496441272988,1.152e-04,1.000e+00,0.00202785639944028,2
GEM,6.61603077205683,2.72596594469518,3.48883789344633,6.7404818637663,1.62785637319677,1.153e-04,1.000e+00,0.00202785639944028,2
GLIPR1-AS1,0.0510769627427547,-4.29118345107404,-2.07351705585483,-6.74021192013479,1.55508717128872,1.154e-04,1.000e+00,0.00202785639944028,2
NOL8P1,0.052663870449069,-4.24704263587112,-3.02100583344473,-6.7393972860741,1.50718535516758,1.155e-04,1.000e+00,0.00202785639944028,2
DYNLT1,3.7069183451858,1.89022033628117,5.98480889698276,6.73661791906475,1.45801748803728,1.158e-04,1.000e+00,0.0020318724128918,2
HMGB1P12,44.5936455082212,5.47876623895837,-1.0308757105002,6.73556802250417,1.62802421486466,1.159e-04,1.000e+00,0.00203212469767461,2
NUSAP1,0.0558303794451718,-4.16280582850144,-2.57756933661835,-6.73189457138745,1.51529272423396,1.164e-04,1.000e+00,0.00203809058732577,2
FTH1P8,2.75071242601688,1.45980532058995,6.33383914202594,6.73092715000008,1.42631166062682,1.165e-04,1.000e+00,0.00203809058732577,2
LINC01792,0.0323770600217264,-4.94888420118931,-2.82876111801809,-6.73004122249948,1.51861352968714,1.166e-04,1.000e+00,0.00203809058732577,2
RNF24,0.249094502393113,-2.00523491376512,5.74973798676783,-6.72642112938216,1.47954638641852,1.171e-04,1.000e+00,0.00204398826826364,2
CPT1A,0.207940237061389,-2.26575914384761,3.39551422139712,-6.723248241082,1.6194408673536,1.175e-04,1.000e+00,0.00204892324698576,2
RRAD,11.6435914396301,3.54146421782202,4.14994308667281,6.71949117290055,1.57501454976808,1.180e-04,1.000e+00,0.00205504446741468,2
