"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04935","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","20/1009","122/8542",0.163934426229508,1.38783733285675,1.57902658305303,0.0796054294244213,0.333377136983611,0.287883187940464,"CREB3L3/ADCY3/CREB3L1/ITPR3/PIK3CD/AKT3/PLCG1/BCAR1/PTK2/MTOR/STAT5B/SSTR5/SHC1/PRKCA/ADCY5/MAP2K2/MAPK12/AKT1/SHC4/PLCB3",20
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","10/1009","52/8542",0.192307692307692,1.62803994815888,1.66245943135213,0.0801614850610906,0.333377136983611,0.287883187940464,"GOT2/IL4I1/ADI1/GCLM/DNMT1/CBS/PSAT1/MAT2A/AHCYL2/PHGDH",10
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","19/1009","115/8542",0.165217391304348,1.39869866850519,1.57533589521303,0.0807888223040694,0.333377136983611,0.287883187940464,"CREB3L3/ADCY3/CREB3L1/PDE4A/ITPR3/VDR/PLD2/LRP5/SP1/NHERF1/MMP15/MMP17/WNK2/PRKCA/ADCY5/ARHGEF11/ARHGEF1/PLCB3/EGFR",19
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","34/1009","226/8542",0.150442477876106,1.27361709218801,1.52565438913207,0.0808489463942289,0.333377136983611,0.287883187940464,"PXN/CREB3L3/ADCY3/CREB3L1/CCR1/ITPR3/E2F2/PIK3CD/AKT3/BCAR1/CCR3/NFKB1/PTK2/ITGAV/ARHGEF12/NFATC1/SRC/MTOR/SP1/PRKCA/TSC2/NFATC3/ADCY5/E2F1/GNG4/MAP2K2/MAPK12/TRAF2/ARHGEF11/AKT1/ARHGEF1/PLCB3/TNFRSF1A/EGFR",34
"hsa04114","Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","22/1009","139/8542",0.158273381294964,1.33991201488759,1.47867487833867,0.0926188785126966,0.377252505161472,0.325771151636443,"ESPL1/MAD1L1/AURKA/ADCY3/CDC20/PLK1/ITPR3/CDK2/ANAPC1/RPS6KA6/PKMYT1/SMC1A/CDC25C/SLK/BTRC/CCNB1/CCNB2/ADCY5/PPP2R1B/MAPK12/CDC27/CDC23",22
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","9/1009","47/8542",0.191489361702128,1.62111211859224,1.56261935971926,0.0959635706738897,0.377560344817969,0.326036982288445,"PC/PCK2/ALDH1B1/ACACA/ACSS1/ALDH7A1/ACACB/PKM/ME2",9
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","7/1009","34/8542",0.205882352941176,1.74296041508774,1.58857364589777,0.0985836378540053,0.377560344817969,0.326036982288445,"HK2/HKDC1/HK1/PFKM/PFKFB3/PFKP/PFKFB2",7
"hsa04710","Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","7/1009","34/8542",0.205882352941176,1.74296041508774,1.58857364589777,0.0985836378540053,0.377560344817969,0.326036982288445,"PRKAG2/PER3/CRY1/BMAL1/BTRC/NR1D1/NR1D2",7
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","24/1009","155/8542",0.154838709677419,1.31083474535631,1.42924949204632,0.0991819263609586,0.377560344817969,0.326036982288445,"CACNG7/CACNG6/PRKAG2/CACNG8/ADCY3/MYLK/ITPR3/CACNG4/EEF2K/KCNJ12/NFATC1/SRC/CAMKK2/OXTR/PRKCA/NFATC3/ADCY5/MAP2K2/CACNB4/KCNJ4/RYR2/CACNA2D2/PLCB3/EGFR",24
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","24/1009","155/8542",0.154838709677419,1.31083474535631,1.42924949204632,0.0991819263609586,0.377560344817969,0.326036982288445,"CREB3L3/PDE8A/ADCY3/CREB3L1/ITPR3/NCEH1/CDK2/E2F2/FZD7/SP1/RBBP5/WDR5/WNT2B/MEN1/ADCY5/AXIN1/E2F1/MAP2K2/DVL1/FZD3/CACNA1I/PLCB3/APC2/EGFR",24
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","13/1009","75/8542",0.173333333333333,1.46740667327387,1.48791019927675,0.0994769770777882,0.377560344817969,0.326036982288445,"MAP3K5/ABCC2/MSH6/ATP7B/PIK3CD/AKT3/TOP2A/BRCA1/BIRC5/ERBB2/AKT1/BCL2L1/MSH2",13
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","37/1009","254/8542",0.145669291338583,1.23320821269987,1.38086679979462,0.102157497165046,0.38337757363062,0.331060369287078,"HTR6/ADCY3/F2R/MYLK/ITPKA/ATP2B4/ADORA2B/TPCN1/ITPR3/PHKA1/GNAL/ERBB3/FGFR4/PLCG1/PPIF/GRIN2D/NFATC1/P2RX6/NTSR1/PLCD3/TBXA2R/GRIN3B/FGFR2/PHKA2/OXTR/PRKCA/NFATC3/ASPH/ERBB2/P2RX5/PLCD1/CACNA1I/PHKB/RYR2/PLCB3/SPHK1/EGFR",37
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","19/1009","119/8542",0.159663865546218,1.3516835872109,1.41386564323212,0.104936168458437,0.389429780723533,0.336286668510079,"MAP3K14/MAP3K5/CREB3L3/CREB3L1/TRAF1/PIK3CD/AKT3/NFKB1/PGAM5/TRAF3/MMP3/LIF/RPS6KA4/MAPK12/TRAF2/TNFRSF1B/BCL3/AKT1/TNFRSF1A",19
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","47/1009","333/8542",0.141141141141141,1.19487376375384,1.32753604676653,0.109054010202218,0.400264169313636,0.345642554024382,"PXN/CREB3L3/CREB3L1/DLG1/LAMA4/NOTCH2/CDK2/PIK3CD/AKT3/NFKB1/PTK2/COL4A2/ITGAV/FZD7/HDAC1/RBL2/TRAF3/MTOR/LAMA2/LLGL2/SCRIB/NHERF1/ITGA5/CCNA2/MAML1/LAMB3/WNT2B/PKM/UBR4/PARD3/TYK2/RBL1/TUBG1/DLG3/TERT/TSC2/AXIN1/PPP2R1B/E2F1/MAP2K2/DVL1/FZD3/PPP2R2C/AKT1/TNFRSF1A/APC2/EGFR",47
"hsa00360","Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","4/1009","16/8542",0.25,2.11645193260654,1.6358493935538,0.110982328315907,0.400832339809707,0.346133189750583,"GOT2/IL4I1/ALDH3B1/MAOA",4
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","19/1009","120/8542",0.158333333333333,1.34041955731748,1.37440101570268,0.111609004797314,0.400832339809707,0.346133189750583,"MAP3K5/MATK/SH2B3/PTPN11/PIK3CD/AKT3/PLCG1/NFKB1/RPS6KA6/SH2B2/PRDM4/IRAK1/ABL1/SHC1/RAPGEF1/MAP2K2/MAPK12/AKT1/SHC4",19
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","23/1009","150/8542",0.153333333333333,1.29809051866535,1.34796003113477,0.113457198665485,0.40313515270502,0.348121751784354,"SMAD3/CDK2/E2F2/PIK3CD/AKT3/LRP5/FZD7/CDX2/MTOR/FGFR2/WNT2B/SHC1/TERT/AXIN1/E2F1/MAP2K2/DVL1/FZD3/ERBB2/AKT1/SHC4/APC2/EGFR",23
"hsa04216","Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","8/1009","42/8542",0.19047619047619,1.61253480579546,1.45633710298284,0.115337851276543,0.405503603435425,0.350166994457316,"SLC7A11/ATG7/SLC39A14/PRNP/GCLM/STEAP3/ACSL1/ACSL4",8
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","9/1009","49/8542",0.183673469387755,1.55494427701705,1.42571531662998,0.117451598962508,0.40710100606478,0.351546409271194,"CREB3L3/CREB3L1/NFKB1/GPSM1/GRIN2D/GRIN3B/MAOA/ADCY5/CDK5R1",9
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","11/1009","63/8542",0.174603174603175,1.4781569053125,1.39406925547321,0.118229932899053,0.40710100606478,0.351546409271194,"NSD2/DHTKD1/PRDM16/ALDH1B1/ALDH7A1/SUV39H1/DOT1L/KMT5A/EHMT1/SETDB2/EHMT2",11
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","20/1009","130/8542",0.153846153846154,1.3024319585271,1.2716444097501,0.129676749546946,0.441959534170204,0.381648006185427,"CREB3L3/ADCY3/CREB3L1/RXFP4/MMP1/PIK3CD/AKT3/NFKB1/COL4A2/SRC/SHC1/PRKCA/ADCY5/GNG4/MAP2K2/MAPK12/AKT1/SHC4/PLCB3/EGFR",20
"hsa03273",NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","4/1009","17/8542",0.235294117647059,1.99195476010027,1.49825278278966,0.13224695433136,0.44616649239065,0.385280866419912,"NRP2/MYH14/MYH10/MYH9",4
"hsa01250","Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","7/1009","37/8542",0.189189189189189,1.6016393003509,1.34219575503496,0.139313632831409,0.46159177667734,0.39860115603401,"HK2/GFPT2/HKDC1/UAP1/HK1/UAP1L1/NANP",7
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","23/1009","154/8542",0.149350649350649,1.26437388181689,1.21161783553421,0.139583142049136,0.46159177667734,0.39860115603401,"CACNG7/CACNG6/CREB3L3/CACNG8/ADCY3/CREB3L1/ATP2B4/ATP1A3/SCN7A/CACNG4/AKT3/SCN5A/KCNQ1/PRKCA/ADCY5/PPP2R1B/CACNB4/MAPK12/PPP2R2C/AKT1/RYR2/CACNA2D2/PLCB3",23
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","24/1009","163/8542",0.147239263803681,1.24649929773146,1.16286514556473,0.14927955655911,0.482140441073182,0.416345669253236,"SMAD3/CREB3L3/CREB3L1/CDK2/E2F2/DDB1/PIK3CD/AKT3/NFKB1/MAVS/NFATC1/BIRC5/TRAF3/SRC/CCNA2/IRAK1/TYK2/STAT5B/PRKCA/NFATC3/E2F1/MAP2K2/MAPK12/AKT1",24
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","22/1009","148/8542",0.148648648648649,1.25843087884713,1.16066460354121,0.151060906277441,0.482140441073182,0.416345669253236,"NOTCH2/E2F2/PIK3CD/AKT3/LRP5/BRCA1/FZD7/NFKB2/MTOR/SP1/WNT2B/SHC1/AXIN1/E2F1/MAP2K2/DVL1/FZD3/ERBB2/AKT1/SHC4/APC2/EGFR",22
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","6/1009","31/8542",0.193548387096774,1.63854343169539,1.30345773597006,0.151776620030254,0.482140441073182,0.416345669253236,"ALDH1B1/ALDH6A1/ALDH7A1/ALDH3B1/SMOX/DPYD",6
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","6/1009","31/8542",0.193548387096774,1.63854343169539,1.30345773597006,0.151776620030254,0.482140441073182,0.416345669253236,"GLDC/ACSS1/CS/ACO2/SHMT1/SHMT2",6
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","7/1009","38/8542",0.184210526315789,1.55949089771008,1.26499601770109,0.154458165253983,0.482140441073182,0.416345669253236,"NT5E/NT5C2/AOX1/NT5C1A/SARM1/NMNAT1/NAMPT",7
"hsa04960","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","7/1009","38/8542",0.184210526315789,1.55949089771008,1.26499601770109,0.154458165253983,0.482140441073182,0.416345669253236,"ATP1A3/PIK3CD/SCNN1A/PRKCA/INSR/HSD11B2/NHERF2",7
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","23/1009","157/8542",0.146496815286624,1.24021387133632,1.11176330492616,0.161299496559134,0.495611236599294,0.427978187293434,"PPARG/TYRO3/MEGF11/SCARF1/CPT1A/PTPN11/DOCK1/ADGRB1/BCAR1/PTK2/ITGAV/NFATC1/HIF1A/TGFBRAP1/LIPA/VPS33A/ADAM9/VPS8/ATP11A/NFATC3/MAP2K2/MAPK12/SPHK1",23
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","11/1009","67/8542",0.164179104477612,1.38990873186101,1.17259076480927,0.161741391584799,0.495611236599294,0.427978187293434,"HK2/HKDC1/PCK2/ALDH1B1/HK1/ACSS1/ALDH7A1/PFKM/ALDH3B1/PKM/PFKP",11
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","9/1009","53/8542",0.169811320754717,1.43758999195916,1.16948056561127,0.167496555866417,0.508580451448939,0.439177572319601,"ATP2B4/ATP1A3/AP2B1/VDR/CLTCL1/DNM2/PRKCA/CLTC/PLCB3",9
"hsa00052","Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","6/1009","32/8542",0.1875,1.58733894945491,1.21818983574903,0.169349869486045,0.509575282958009,0.440036645226897,"HK2/HKDC1/HK1/PFKM/PFKP/GAA",6
"hsa04137","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","16/1009","105/8542",0.152380952380952,1.29002784463637,1.09435009619516,0.171533357699818,0.511536977426242,0.44173063918938,"SMURF2/MFN2/AMBRA1/NBR1/PGAM5/CSNK2A1/SRC/SMURF1/HIF1A/SP1/E2F1/TRAF2/CSNK2A3/OPA1/TOMM40/BCL2L1",16
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","41/1009","300/8542",0.136666666666667,1.15699372315824,1.01307727056768,0.177282383697676,0.52400279783207,0.452495324947958,"CACNG7/CACNG6/MAP3K14/EPHA2/MAP3K5/CACNG8/FLNA/MAPKAPK3/MAP3K4/ERBB3/FGFR4/CACNG4/RASGRP2/AKT3/TAOK3/NFKB1/MAP3K20/MAP4K2/RPS6KA6/NFATC1/NFKB2/CDC25B/MAP3K21/IRAK1/FGFR2/PRKCA/RPS6KA4/MAPK8IP2/NFATC3/MAP2K2/CACNB4/MAPK12/TRAF2/ERBB2/AKT1/MKNK2/INSR/CACNA1I/CACNA2D2/TNFRSF1A/EGFR",41
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","12/1009","76/8542",0.157894736842105,1.3367064837515,1.07903393651276,0.181192518730174,0.530862291718228,0.458418745448454,"E2F2/PIK3CD/AKT3/PLCG1/MTOR/SHC1/PRKCA/E2F1/MAP2K2/AKT1/SHC4/EGFR",12
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","8/1009","47/8542",0.170212765957447,1.44098854985977,1.10945709284702,0.184541961531182,0.535974044794911,0.462832928691477,"HK2/HKDC1/PIK3CD/HK1/MTOR/SLC2A4/PKM/INSR",8
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","7/1009","40/8542",0.175,1.48151635282458,1.11711130418402,0.186863490207384,0.53803798042471,0.464615211586419,"HK2/HKDC1/HK1/PYGB/GYS1/PYGL/GAA",7
"hsa04213","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","10/1009","62/8542",0.161290322580645,1.36545285974616,1.05692761136634,0.190995196165895,0.54213847914879,0.468156140204124,"PRKAG2/ADCY3/PIK3CD/AKT3/CLPB/HDAC1/MTOR/ADCY5/AKT1/INSR",10
"hsa03450","Genetic Information Processing","Replication and repair","hsa03450","Non-homologous end-joining","3/1009","13/8542",0.230769230769231,1.95364793779065,1.25929260563649,0.191942571513972,0.54213847914879,0.468156140204124,"PRKDC/XRCC6/FEN1",3
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","12/1009","77/8542",0.155844155844156,1.31934665928719,1.03017313245134,0.193157122810497,0.54213847914879,0.468156140204124,"SMAD3/E2F2/PIK3CD/PLD2/AKT3/NFKB1/MTOR/E2F1/ERBB2/AKT1/BCL2L1/EGFR",12
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","32/1009","232/8542",0.137931034482759,1.16769761798982,0.947733723937081,0.197063553796446,0.548493558066774,0.473643980177422,"VCL/LMNB2/LMNB1/FMNL2/PDLIM5/ATP1A3/MYH14/DIAPH1/MYH10/TRIM55/MYPN/PKP2/COL4A2/ITGAV/MYH15/SPTBN1/MYH9/LAMA2/SYNE3/SPTAN1/ITGA5/PDLIM7/SUN2/TLN1/PLEC/DIAPH3/LBR/TNNT1/COL11A2/ZYX/COL24A1/OBSCN",32
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","16/1009","108/8542",0.148148148148148,1.25419373784091,0.972917213033985,0.201653738857721,0.556630981640322,0.480670939077996,"SMURF2/SMAD3/SIN3A/BMP6/THSD4/HDAC1/SMURF1/SP1/TFDP1/NCOR1/BMP7/RBL1/PPP2R1B/E2F4/SMAD6/ID3",16
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","7/1009","41/8542",0.170731707317073,1.44538180763374,1.04617744869666,0.2040292166216,0.557079580804492,0.481058320644283,"MMP1/E2F2/SRC/E2F1/MAP2K2/ERBB2/EGFR",7
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","17/1009","116/8542",0.146551724137931,1.24067871911418,0.955150745689385,0.20515924750896,0.557079580804492,0.481058320644283,"CREB3L3/ADCY3/CREB3L1/ITPR3/CHRM4/PIK3CD/AKT3/KCNJ12/KCNQ1/PRKCA/ADCY5/GNG4/KCNQ4/AKT1/KCNJ4/PLCB3/KCNQ2",17
"hsa03020","Genetic Information Processing","Transcription","hsa03020","RNA polymerase","6/1009","34/8542",0.176470588235294,1.49396607007521,1.05618208582014,0.206823880092874,0.557079580804492,0.481058320644283,"POLR1B/POLR3A/POLR1A/POLR1E/POLR2A/POLR2B",6
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","15/1009","101/8542",0.148514851485149,1.25729817778606,0.951954974394529,0.20848786706755,0.557079580804492,0.481058320644283,"SMAD3/DIAPH1/PIK3CD/AKT3/PLCG1/NFKB1/COL4A2/NFATC1/PLCD3/STAT5B/PRKCA/MAPK12/AKT1/PLCD1/PLCB3",15
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","9/1009","56/8542",0.160714285714286,1.36057624238992,0.990730581189433,0.21056453647153,0.557701490193309,0.481595361843576,"SMURF2/GLI2/GRK3/SMURF1/CUL3/BTRC/GPR161/SUFU/GRK2",9
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","11/1009","71/8542",0.154929577464789,1.31160401457307,0.96489673784087,0.212060147468713,0.557701490193309,0.481595361843576,"SOCS6/PIK3CD/AKT3/NFKB1/SRC/STAT5B/SHC1/MAP2K2/MAPK12/AKT1/SHC4",11
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","7/1009","42/8542",0.166666666666667,1.41096795507103,0.9771001997669,0.221767489690611,0.578674543411437,0.499706350125224,"DHTKD1/ALDH1B1/IL4I1/ALDH7A1/CYP1A1/AOX1/MAOA",7
"hsa01212","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","9/1009","57/8542",0.157894736842105,1.3367064837515,0.93342395932951,0.225827647115977,0.584701039819662,0.504910447244209,"ELOVL2/CPT1A/CPT2/ACACA/ACSF3/ACSL1/HACD1/ACADSB/ACSL4",9
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","8/1009","50/8542",0.16,1.35452923686819,0.920127531513186,0.232921201298093,0.594978590292134,0.513785482950031,"GOT2/ALDH4A1/ALDH1B1/ALDH7A1/ALDH18A1/SMOX/AZIN2/MAOA",8
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","10/1009","65/8542",0.153846153846154,1.3024319585271,0.895734349930329,0.233359866252304,0.594978590292134,0.513785482950031,"CREB3L3/PDE8A/ADCY3/CREB3L1/ITPR3/NCEH1/SP1/ADCY5/CACNA1I/PLCB3",10
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","11/1009","73/8542",0.150684931506849,1.27566965800942,0.865665862424898,0.239415259117306,0.60276354024622,0.520508068160933,"E2F2/PIK3CD/AKT3/PLCG1/STAT5B/PRKCA/E2F1/MAP2K2/ERBB2/AKT1/EGFR",11
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","7/1009","43/8542",0.162790697674419,1.37815474681356,0.909778836158715,0.240022607343554,0.60276354024622,0.520508068160933,"CPT1A/ALDH1B1/CPT2/ALDH7A1/ACSL1/ACADSB/ACSL4",7
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","20/1009","144/8542",0.138888888888889,1.17580662922586,0.778653999085625,0.252366043719241,0.62903178061363,0.543191641626645,"MAP3K14/MAP3K5/PRKAG2/CPT1A/ALDH1B1/AKT3/ACACA/NFKB1/IL17RA/ALDH7A1/LPIN1/TRAF3/IRAK1/ACACB/CAMKK2/SREBF1/MAPK12/AKT1/PPARA/TNFRSF1A",20
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","9/1009","59/8542",0.152542372881356,1.29139439955653,0.821955741188511,0.257517196701049,0.632552136438529,0.546231595916032,"ADORA1/ADCY3/PIK3CD/AKT3/MGLL/ADCY5/PNPLA2/AKT1/INSR",9
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","4/1009","22/8542",0.181818181818182,1.53923776916839,0.926803801990261,0.257566139388143,0.632552136438529,0.546231595916032,"ALDH1B1/ALDH7A1/ALDH3B1/MAOA",4
"hsa04973","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","8/1009","52/8542",0.153846153846154,1.3024319585271,0.800555543114095,0.267380046741259,0.648632197151982,0.56011730860272,"HK2/HKDC1/ATP1A3/PIK3CD/HK1/AKT3/AKT1/PLCB3",8
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","11/1009","75/8542",0.146666666666667,1.2416518004625,0.769257691729778,0.267997734152615,0.648632197151982,0.56011730860272,"AIFM2/CDK2/ADGRB1/GTSE1/STEAP3/TNFRSF10A/RRM2/CCNB1/CCNB2/TSC2/BCL2L1",11
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","7/1009","45/8542",0.155555555555556,1.31690342473296,0.780039042752664,0.277850859549482,0.667641633737604,0.576532643063673,"ABCC2/ABCC4/ABCC3/ABCB9/ABCB10/ABCD3/ABCC1",7
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","33/1009","251/8542",0.131474103585657,1.11303448248631,0.665212365740068,0.280264393655578,0.668630767721165,0.577386795952094,"CYTH3/AHNAK2/PKN1/IL18/FLNA/FYCO1/PIK3CD/AHNAK/AKT3/NFKB1/TUBB4A/ARHGEF26/CYFIP1/DNM2/FHOD1/IRAK1/TUBA1C/VPS33A/TNFRSF10A/PODXL/TUBB6/EXOC2/KLC2/DYNC1H1/MAP2K2/MAPK12/TRAF2/AKT1/PLEKHM2/KPNA1/TNFRSF1A/PLEKHM1/ARPC1B",33
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","4/1009","23/8542",0.173913043478261,1.4723143879002,0.830073873540189,0.285110264936045,0.675367577933611,0.583204274673209,"ATP1A3/PCK2/SLC9A3/GLUD1",4
"hsa00520","Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","6/1009","38/8542",0.157894736842105,1.3367064837515,0.761285595213553,0.288971585147356,0.679693728445189,0.586940061752228,"HK2/GFPT2/HKDC1/UAP1/HK1/UAP1L1",6
"hsa04724","Organismal Systems","Nervous system","hsa04724","Glutamatergic synapse","16/1009","116/8542",0.137931034482759,1.16769761798982,0.665520015491347,0.292298987220823,0.682712319802482,0.589546724317303,"SHANK2/ADCY3/ITPR3/GRK3/PLD2/GRIN2D/LZTS3/GRIN3B/GRIK4/PRKCA/ADCY5/GNG4/SLC17A7/GRK2/PLCB3/SLC38A1",16
"hsa05412","Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","12/1009","86/8542",0.13953488372093,1.18127549726877,0.618332115615248,0.314339838333167,0.724226004464183,0.625395289074019,"CACNG7/CACNG6/CACNG8/CACNG4/PKP2/ITGAV/LAMA2/ITGA5/CAV3/CACNB4/RYR2/CACNA2D2",12
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","17/1009","126/8542",0.134920634920635,1.14221215410512,0.588552331244547,0.316779119129164,0.724226004464183,0.625395289074019,"ADCY3/F2R/MYLK/ITPR3/PIK3CD/RASGRP2/AKT3/ARHGAP35/ARHGEF12/SRC/TBXA2R/TLN1/ADCY5/MAPK12/AKT1/ARHGEF1/PLCB3",17
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","5/1009","32/8542",0.15625,1.32278245787909,0.669477666535348,0.325079406053399,0.724226004464183,0.625395289074019,"ACACA/ACSS1/ALDH6A1/ACACB/DBT",5
"hsa00450","Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","3/1009","17/8542",0.176470588235294,1.49396607007521,0.746088500063286,0.325265258067202,0.724226004464183,0.625395289074019,"TXNRD1/MARS1/MARS2",3
"hsa00910","Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","3/1009","17/8542",0.176470588235294,1.49396607007521,0.746088500063286,0.325265258067202,0.724226004464183,0.625395289074019,"CA12/GLUD1/CPS1",3
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","28/1009","216/8542",0.12962962962963,1.0974195206108,0.530726313758259,0.328165175281596,0.724226004464183,0.625395289074019,"PPARG/MAP3K5/MMP1/IL18/PIK3CD/AKT3/PLCG1/NFKB1/PTK2/VLDLR/POU2F3/NFATC1/CYP1A1/TRAF3/SRC/IRAK1/TNFRSF10A/ERO1A/MMP3/PRKCA/NFATC3/MAPK12/TRAF2/AKT1/BCL2L1/ARHGEF1/PLCB3/TNFRSF1A",28
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","12/1009","87/8542",0.137931034482759,1.16769761798982,0.575367960613329,0.328926566741933,0.724226004464183,0.625395289074019,"SMAD3/MSH6/PIK3CD/AKT3/BIRC5/MTOR/AXIN1/MAP2K2/AKT1/APC2/MSH2/EGFR",12
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","14/1009","103/8542",0.135922330097087,1.15069231287346,0.563093063989555,0.329587882271125,0.724226004464183,0.625395289074019,"GPAT3/PLPP3/PLD2/LPIN1/GPAM/LPCAT1/PCYT2/CHKA/DGKH/PNPLA6/GPD2/AGPAT5/DGKE/DGKD",14
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","14/1009","103/8542",0.135922330097087,1.15069231287346,0.563093063989555,0.329587882271125,0.724226004464183,0.625395289074019,"VCL/ACTN1/LAMA4/GNAL/PIK3CD/SERPINB9/NFKB1/PTK2/COL4A2/LAMA2/ACTN4/LAMB3/PRKCA/PLCB3",14
